record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,Flash_STLink,PASS,PASS,,PASS,33.65,PASS,PASS,0,112,2023-04-26 10:41:41,2023-04-26 10:57:46,1,monolith_main_bft,10023100
2,Can_Data,PASS,PASS,,PASS,6.081986,PASS,PASS,0,112,2023-04-26 10:41:41,2023-04-26 10:57:46,1,monolith_main_bft,10023100
