record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.015024,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,0.24,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,10.45,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,83.70,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,34.16,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.101,2023.15.101,,2023.15.101,4.075634,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.060366,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.065680,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,15,35,C,28.000,3.089692,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.073145,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
11,Voltage_PP4V2_SYS,3.55,3.85,V,3.678240,0.245297,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
12,Voltage_PP1V8_LDO,1.782,1.818,V,1.814440,0.244668,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
13,Voltage_PP5V0,4.85,5.15,V,5.007600,0.244085,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,12.000120,0.245091,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
15,Voltage_DUT_PP12V0,10.783,11.995,V,11.743660,0.245476,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
16,nor_flash,PASS,PASS,,PASS,6.076954,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
17,lock_status,PASS,PASS,,PASS,5.065393,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
18,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.325147,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
19,unlock_status,PASS,PASS,,PASS,5.072869,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
20,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.326334,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
21,triangle_nfc,PASS,PASS,,PASS,4.081863,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
22,ui_nfc,PASS,PASS,,PASS,4.099060,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
23,speaker,PASS,PASS,,PASS,3.520726,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
24,flip_dot,PASS,PASS,,PASS,3.931407,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
25,se,PASS,PASS,,PASS,8.085240,PASS,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
26,Can_Data,PASS,PASS,,FAIL,5.964103,FAIL,FAIL,101072,FK2316MMBP2AA0101,2023-04-25 09:45:33,2023-04-25 09:49:59,STT234MM01,monolith_main_bft,10023100
