record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.016077,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,0.23,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,10.40,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,17.56,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,8.72,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.105,2023.15.105,,2023.15.105,4.083555,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.073074,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.085831,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,10,40,C,28.000,3.098304,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.071146,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
11,Voltage_PP4V2_SYS,3.6,3.8,V,3.674340,0.258246,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
12,Voltage_PP1V8_LDO,1.76,1.85,V,1.809520,0.247260,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
13,Voltage_PP5V0,4.85,5.15,V,4.998080,0.247815,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,12.014943,0.248109,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
15,Voltage_DUT_PP12V0,11.3,12.3,V,11.752424,0.239122,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
16,nor_flash,PASS,PASS,,PASS,6.073883,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
17,lock_status,PASS,PASS,,PASS,5.063166,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
18,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.323174,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
19,unlock_status,PASS,PASS,,PASS,5.086874,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
20,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.327772,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
21,triangle_nfc,PASS,PASS,,PASS,4.074396,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
22,ui_nfc,PASS,PASS,,PASS,4.096905,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
23,speaker,PASS,PASS,,PASS,3.959629,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
24,speaker_timeout,PASS,PASS,,PASS,5.665655,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
25,flip_dot,PASS,PASS,,PASS,7.430174,PASS,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
26,flip_dot_timeout,PASS,PASS,,FAIL,20.076061,FAIL,FAIL,101061,FK2316MMBP2AA0323,2023-05-05 09:50:08,2023-05-05 09:52:57,STT234MM01,monolith_main_bft,10023100
