record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.016042,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,1.50,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,11.28,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,18.75,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,8.94,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.105,2023.15.105,,2023.15.105,4.091155,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.072544,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.082668,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,10,40,C,27.000,3.083652,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.066208,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
11,Voltage_PP4V2_SYS,3.6,3.8,V,3.680420,0.248653,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
12,Voltage_PP1V8_LDO,1.76,1.85,V,1.810610,0.248181,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
13,Voltage_PP5V0,4.85,5.15,V,4.999730,0.256340,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,12.094771,0.248688,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
15,Voltage_DUT_PP12V0,11.3,12.3,V,11.827193,0.258221,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
16,nor_flash,PASS,PASS,,PASS,6.077370,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
17,lock_status,PASS,PASS,,PASS,5.068839,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
18,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.323794,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
19,unlock_status,PASS,PASS,,PASS,5.064703,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
20,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.333386,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
21,triangle_nfc,PASS,PASS,,PASS,4.079356,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
22,ui_nfc,PASS,PASS,,PASS,4.098208,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
23,speaker,PASS,PASS,,PASS,2.419230,PASS,PASS,0,FK2316MMBP2AA0185,2023-05-04 08:36:24,2023-05-04 08:41:00,STT234MM01,monolith_main_bft,10023100
