record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.015095,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,0.23,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,10.94,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,18.31,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,8.69,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.105,2023.15.105,,2023.15.105,4.067817,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.064058,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.061488,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,10,40,C,29.000,3.090772,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.063959,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
11,Voltage_PP4V2_SYS,3.6,3.8,V,3.678750,0.247797,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
12,Voltage_PP1V8_LDO,1.76,1.85,V,1.807700,0.247361,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
13,Voltage_PP5V0,4.85,5.15,V,4.997600,0.247252,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,12.017547,0.248245,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
15,Voltage_DUT_PP12V0,11.3,12.3,V,11.754076,0.248493,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
16,nor_flash,PASS,PASS,,PASS,6.082116,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
17,lock_status,PASS,PASS,,PASS,5.068105,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
18,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.326861,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
19,unlock_status,PASS,PASS,,PASS,5.074166,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
20,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.328064,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
21,triangle_nfc,PASS,PASS,,PASS,4.079511,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
22,ui_nfc,PASS,PASS,,PASS,4.100986,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
23,speaker,PASS,PASS,,PASS,7.307940,PASS,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
24,speaker_timeout,PASS,PASS,,FAIL,20.072086,FAIL,FAIL,,FK2316MMBP2AA0278,2023-05-05 12:05:31,2023-05-05 12:08:11,STT234MM01,monolith_main_bft,10023100
