record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,Disable_RDP,PASS,PASS,,PASS,0.5,PASS,PASS,0,d753f1c6-e866-49d3-990c-c8214c789fac,FK2324MMBC1AA0191,2023-06-27 12:54:25,2023-06-27 12:55:11,STT234MC01,monolith_pcba_flash_station,001
2,Load_Recovery_Image,PASS,PASS,,PASS,9.77,PASS,PASS,0,d753f1c6-e866-49d3-990c-c8214c789fac,FK2324MMBC1AA0191,2023-06-27 12:54:25,2023-06-27 12:55:11,STT234MC01,monolith_pcba_flash_station,001
3,Load_LFS_EXT_Asset,PASS,PASS,,PASS,15.97,PASS,PASS,0,d753f1c6-e866-49d3-990c-c8214c789fac,FK2324MMBC1AA0191,2023-06-27 12:54:25,2023-06-27 12:55:11,STT234MC01,monolith_pcba_flash_station,001
4,Flash_main_FW_Image,PASS,PASS,,PASS,12.89,PASS,PASS,0,d753f1c6-e866-49d3-990c-c8214c789fac,FK2324MMBC1AA0191,2023-06-27 12:54:25,2023-06-27 12:55:11,STT234MC01,monolith_pcba_flash_station,001
5,Enable_RDP,PASS,PASS,,PASS,1.67,PASS,PASS,0,d753f1c6-e866-49d3-990c-c8214c789fac,FK2324MMBC1AA0191,2023-06-27 12:54:25,2023-06-27 12:55:11,STT234MC01,monolith_pcba_flash_station,001
