record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,nfc_rideable_run,PASS,PASS,,PASS,1.22,PASS,PASS,0,47db1edb-396b-497e-84f3-11067f82e7ff,FK2320MTRP2AA0005,2023-05-17 13:52:29,2023-05-17 13:52:37,STT234MT01,monolith_Triangle_NFC,001
2,nfc_rideable_total_detect_count,1,999,,1,1.48,PASS,PASS,0,47db1edb-396b-497e-84f3-11067f82e7ff,FK2320MTRP2AA0005,2023-05-17 13:52:29,2023-05-17 13:52:37,STT234MT01,monolith_Triangle_NFC,001

