record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,ANT_resonant_frequency,13.6,13.85,MHz,13.763,9.20809,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
2,Q_Factor_Value,23,34,,31.3508,0.0,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
3,PN5190_Update,PASS,PASS,,PASS,8.345234,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
4,RED_Led_blink,PASS,PASS,,PASS,1.115613,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
5,Check_RED_Led_blink,PASS,PASS,,PASS,18.489428,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
6,Green_Led_blink,PASS,PASS,,PASS,1.219303,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
7,Check_Green_Led_blink,PASS,PASS,,PASS,2.855994,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
8,Blue_Led_blink,PASS,PASS,,PASS,1.101376,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
9,Check_Blue_Led_blink,PASS,PASS,,PASS,1.024801,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
10,Flip_Dots_Display_7,PASS,PASS,,PASS,1.098372,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
11,Check_Flip_Dots_Display_7,PASS,PASS,,PASS,4.56258,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
12,Flip_Dots_Display_0,PASS,PASS,,PASS,1.097201,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
13,Check_Flip_Dots_Display_0,PASS,PASS,,PASS,4.261009,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
14,Bike_Key_NFC_Test_Start,PASS,PASS,,PASS,1.21627,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
15,Bike_Key_NFC_Test_Measurement,1,300,,20,1.087326,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
16,Transit_Card_NFC_Test_Start,PASS,PASS,,PASS,1.21625,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
17,Transit_Card_NFC_Test_Measurement,1,300,,27,1.14203,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
18,Enter_LPCD_Mode,PASS,PASS,,PASS,1.090382,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
19,LPCD_Mode_UI_NFC_Current,106,350,uA,303.139093,4.287927,PASS,PASS,0,b97b3bfe-0717-11ee-be4d-acde48001122,FK2322MRCM2AA01E1,2023-06-02 16:19:21,2023-06-02 16:22:59,STQ236YM3101,monolith_receiver_ft,10023006
