record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.003983,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
2,opmode_force_dev_mode,PASS,PASS,,PASS,1.781965,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
3,FW_Version,2023.15.103,2023.15.103,,2023.15.103,0.902484,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
4,HW_Version,Solar,Solar,,Solar,0.939448,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
5,BQ_charger_ON,PASS,PASS,,PASS,1.092379,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
6,TST_Battery2_V,2,4.2,V,3.560,0.000000,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
7,TST_Battery2_C,0,200000,uA,091673.0,0.000987,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
8,charge_status,1,1,,1,1.100352,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
9,temp_by_mcu_sensor_Vbatt_and_RP12V,10,35,C,26.000,1.138338,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
10,Speaker_Measurement,0,100,dB,91.900000,0.693883,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
11,modem_disable_status,PASS,PASS,,PASS,3.000025,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
12,factory_mode_on,PASS,PASS,,PASS,2.999528,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
13,LTE_19199_Power,-30,-6,dBm,-21.147049,3.031656,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
14,LTE_19199_Frequency,1.9095,1.9105,GHz,1.909950,3.031801,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
15,LTE_23010_Power,-48,-22,dBm,-28.954132,3.065553,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
16,LTE_23010_Frequency,0.6985,0.6995,GHz,0.699100,3.066891,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
17,LTE_23179_Power,-32,-12,dBm,-25.799973,3.027834,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
18,LTE_23179_Frequency,0.7155,0.7165,GHz,0.716000,3.030521,PASS,PASS,0,E8B7042B-10FE-4BF0-9A61-7D2EE404A84A,FK2323MCAM2AA01BC,2023-06-16 18:54:43,2023-06-16 18:58:10,STQ236YM4103,monolith_cassette_ft,10023023
