record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.015975,PASS,FAIL,201002,2448719a-0722-11ee-8f7f-acde48001122,FK2323MCAM2AA0003,2023-06-06 18:58:32,2023-06-06 18:59:33,STQ236YM4101,monolith_cassette_ft,10023023
2,opmode_force_dev_mode,PASS,PASS,,PASS,1.226297,PASS,FAIL,201002,2448719a-0722-11ee-8f7f-acde48001122,FK2323MCAM2AA0003,2023-06-06 18:58:32,2023-06-06 18:59:33,STQ236YM4101,monolith_cassette_ft,10023023
3,FW_Version,2023.15.103,2023.15.103,,2023.15.103,0.896475,PASS,FAIL,201002,2448719a-0722-11ee-8f7f-acde48001122,FK2323MCAM2AA0003,2023-06-06 18:58:32,2023-06-06 18:59:33,STQ236YM4101,monolith_cassette_ft,10023023
4,HW_Version,Solar,Solar,,None,25.781243,FAIL,FAIL,201002,2448719a-0722-11ee-8f7f-acde48001122,FK2323MCAM2AA0003,2023-06-06 18:58:32,2023-06-06 18:59:33,STQ236YM4101,monolith_cassette_ft,10023023
