record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.020981,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
2,opmode_force_dev_mode,PASS,PASS,,PASS,1.259263,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
3,FW_Version,2023.15.103,2023.15.103,,2023.15.103,0.894488,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
4,HW_Version,Solar,Solar,,Solar,0.930466,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
5,BQ_charger_ON,PASS,PASS,,PASS,1.08038,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
6,TST_Battery2_V,2,4.2,V,3.565,0.0,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
7,TST_Battery2_C,0,200000,uA,091966.0,0.0,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
8,charge_status,1,1,,1,1.090375,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
9,temp_by_mcu_sensor_Vbatt_and_RP12V,10,35,C,24.000,1.138338,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
10,Speaker_Measurement,0,100,dB,94.400000,0.696619,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
11,modem_disable_status,PASS,PASS,,PASS,3.000335,PASS,PASS,0,312057BA-8B80-42A6-B60B-728EDA7204C4,FK2323MCAM2AA0092,2023-06-14 12:43:33,2023-06-14 12:47:00,STQ236YM4103,monolith_cassette_ft,10023023
