record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,ANT_resonant_frequency,13.6,13.85,MHz,13.717,9.179049,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
2,Q_Factor_Value,23,34,,30.0811,0.0,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
3,PN5190_Update,PASS,PASS,,PASS,8.327037,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
4,RED_Led_blink,PASS,PASS,,PASS,1.111532,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
5,Check_RED_Led_blink,PASS,PASS,,PASS,3.516617,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
6,Green_Led_blink,PASS,PASS,,PASS,1.114367,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
7,Check_Green_Led_blink,PASS,PASS,,PASS,1.509025,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
8,Blue_Led_blink,PASS,PASS,,PASS,1.112405,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
9,Check_Blue_Led_blink,PASS,PASS,,PASS,0.770408,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
10,Flip_Dots_Display_7,PASS,PASS,,PASS,1.108367,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
11,Check_Flip_Dots_Display_7,PASS,PASS,,PASS,2.56319,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
12,Flip_Dots_Display_0,PASS,PASS,,PASS,1.131338,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
13,Check_Flip_Dots_Display_0,PASS,PASS,,PASS,1.365996,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
14,Bike_Key_NFC_Test_Start,PASS,PASS,,PASS,1.236272,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
15,Bike_Key_NFC_Test_Measurement,1,300,,22,1.158295,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
16,Transit_Card_NFC_Test_Start,PASS,PASS,,PASS,1.397174,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
17,Transit_Card_NFC_Test_Measurement,1,300,,26,1.100327,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
18,Enter_LPCD_Mode,PASS,PASS,,PASS,1.091362,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
19,LPCD_Mode_UI_NFC_Current,106,350,uA,262.476287,4.333416,PASS,PASS,0,b9471ad6-0717-11ee-be4d-acde48001122,FK2322MRCM2AA012C,2023-06-05 14:20:33,2023-06-05 14:23:42,STQ236YM3101,monolith_receiver_ft,10023006
