record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,ANT_resonant_frequency,13.6,13.85,MHz,13.741,9.138546,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
2,Q_Factor_Value,23,34,,30.9482,0.0,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
3,PN5190_Update,PASS,PASS,,PASS,8.252266,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
4,RED_Led_blink,PASS,PASS,,PASS,1.098392,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
5,Check_RED_Led_blink,PASS,PASS,,PASS,3.823534,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
6,Green_Led_blink,PASS,PASS,,PASS,1.104358,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
7,Check_Green_Led_blink,PASS,PASS,,PASS,0.988358,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
8,Blue_Led_blink,PASS,PASS,,PASS,1.097381,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
9,Check_Blue_Led_blink,PASS,PASS,,PASS,0.981498,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
10,Flip_Dots_Display_7,PASS,PASS,,PASS,1.100359,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
11,Check_Flip_Dots_Display_7,PASS,PASS,,PASS,3.669381,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
12,Flip_Dots_Display_0,PASS,PASS,,PASS,1.093386,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
13,Check_Flip_Dots_Display_0,PASS,PASS,,PASS,1.701558,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
14,Bike_Key_NFC_Test_Start,PASS,PASS,,PASS,1.220261,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
15,Bike_Key_NFC_Test_Measurement,1,300,,11,1.147291,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
16,Transit_Card_NFC_Test_Start,PASS,PASS,,PASS,1.215272,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
17,Transit_Card_NFC_Test_Measurement,1,300,,27,1.143294,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
18,Enter_LPCD_Mode,PASS,PASS,,PASS,1.087397,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
19,LPCD_Mode_UI_NFC_Current,106,350,uA,269.628643,4.286335,PASS,PASS,0,b8dff734-0717-11ee-be4d-acde48001122,FK2322MRCM2AA0156,2023-06-03 18:21:08,2023-06-03 18:24:17,STQ236YM3101,monolith_receiver_ft,10023006
