record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.018005,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
2,opmode_force_dev_mode,PASS,PASS,,PASS,1.272279,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
3,opmode_get_state,PASS,PASS,,PASS,1.143326,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
4,FW_Version,2023.34.102,2023.34.102,,2023.34.102,0.937461,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
5,HW_Version,Solar,Solar,,Solar,0.987487,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
6,BQ_charger_ON,PASS,PASS,,PASS,1.129351,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
7,TST_Battery2_V,3.7,4.1,V,3.931,0.000000,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
8,TST_Battery2_C,-10000,200000,uA,-01019.0,0.000000,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
9,temp_by_mcu_sensor_Vbatt_and_RP12V,10,40,C,25.000,1.183315,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
10,Speaker_Measurement,80,100,dB,94.300000,0.694397,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
11,modem_disable_status,PASS,PASS,,PASS,2.999953,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
12,factory_mode_on,PASS,PASS,,PASS,11.889003,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
13,LTE_19199_Power,-28,-8,dBm,-23.172363,3.033172,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
14,LTE_19199_Frequency,1.9095,1.9105,GHz,1.910000,0.000000,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
15,LTE_23010_Power,-30,-13,dBm,-24.071217,3.026381,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
16,LTE_23010_Frequency,0.6985,0.6995,GHz,0.699100,0.000949,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
17,factory_mode_off,PASS,PASS,,PASS,3.000557,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
18,modem_enable_status,PASS,PASS,,PASS,0.936471,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
19,NFC_IN_Status,PASS,PASS,,PASS,0.103511,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
20,Triangle_NFC_Run_Test,PASS,PASS,,PASS,1.142343,PASS,PASS,0,381906FA-0FB9-4DFC-B749-C36FFCE8F5DF,FK2341MCAM3CC0219,2023-10-12 08:35:16,2023-10-12 08:37:23,STQ23AYM4201,monolith_cassette_ft,10023023
