record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,nfc_rideable_run,PASS,PASS,,PASS,1.22,PASS,PASS,0,2a48b57a-7a18-465f-bcc3-799e97c9aacd,FK2336MTRP3AA1172,2023-09-06 11:54:16,2023-09-06 11:54:42,STT239MT01,monolith_Triangle_NFC,001
2,nfc_rideable_total_detect_count,1,999,,1,4.58,PASS,PASS,0,2a48b57a-7a18-465f-bcc3-799e97c9aacd,FK2336MTRP3AA1172,2023-09-06 11:54:16,2023-09-06 11:54:42,STT239MT01,monolith_Triangle_NFC,001
