record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,Human_Check_Solar_L_ON,PASS,PASS,,PASS,1.188322,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
2,opmode_force_dev_mode,PASS,PASS,,PASS,1.305243,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
3,opmode_get_state,PASS,PASS,,PASS,1.176329,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
4,Recovery_port_check,PASS,PASS,,PASS,1.172313,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
5,FW_Version,2023.34.102,2023.34.102,,2023.34.102,0.964449,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
6,NonCharging_SKU_Hw_Version1,Solar,Solar,,Solar,0.998416,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
7,TST_Solar_L,PASS,PASS,,PASS,1.193312,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
8,TEST_Solar_L_Voltage,5,8,V,6.321,0.000000,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
9,TEST_Solar_L_Current,13000,70000,uA,42680.000,0.000000,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
10,Human_Check_Solar_L_OFF,PASS,PASS,,PASS,1.757998,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
11,Human_Check_Solar_R_ON,PASS,PASS,,PASS,1.428171,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
12,TST_Solar_R,PASS,PASS,,PASS,1.194319,PASS,PASS,0,188E901B-907F-4AB4-A539-06C9ADB381EB,FK2348MFAT3AC0041,2023-11-28 09:54:43,2023-11-28 09:57:58,STA23BYM5501,monolith_bollard_ft,10023020
