record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,Pressure_Setup,9.5,11,KPa,10,0,PASS,FAIL,100103,11bb91d3-21af-4a95-a7aa-1f7bc10ea59e,FK2323MCAM2AA000A,2023-06-21 13:18:55,2023-06-21 13:19:26,STQ236YM4103,Monolith_Leak,001
2,Inflation_time,0,310,Sec,87186.5,87186.5,PASS,FAIL,100103,11bb91d3-21af-4a95-a7aa-1f7bc10ea59e,FK2323MCAM2AA000A,2023-06-21 13:18:55,2023-06-21 13:19:26,STQ236YM4103,Monolith_Leak,001
3,Stabilization_time,0,30,Sec,3.0,3.0,PASS,FAIL,100103,11bb91d3-21af-4a95-a7aa-1f7bc10ea59e,FK2323MCAM2AA000A,2023-06-21 13:18:55,2023-06-21 13:19:26,STQ236YM4103,Monolith_Leak,001
4,Test_time,0,30,Sec,20.3,20.3,PASS,FAIL,100103,11bb91d3-21af-4a95-a7aa-1f7bc10ea59e,FK2323MCAM2AA000A,2023-06-21 13:18:55,2023-06-21 13:19:26,STQ236YM4103,Monolith_Leak,001
5,Pressure_KPa,9.5,11,KPa,-0.095,4.1,FAIL,FAIL,100103,11bb91d3-21af-4a95-a7aa-1f7bc10ea59e,FK2323MCAM2AA000A,2023-06-21 13:18:55,2023-06-21 13:19:26,STQ236YM4103,Monolith_Leak,001
