record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,Pressure_Setup,9.5,11,KPa,-999,0,PASS,FAIL,100102,307942d0-cc73-4f9e-bb18-6f5e60d9c3c9,FK2323MCAM2AA00A8,2023-06-14 15:06:22,2023-06-14 15:07:49,STQ236YM4103,Monolith_Leak,001
2,Inflation_time,0,310,Sec,0,0,PASS,FAIL,100102,307942d0-cc73-4f9e-bb18-6f5e60d9c3c9,FK2323MCAM2AA00A8,2023-06-14 15:06:22,2023-06-14 15:07:49,STQ236YM4103,Monolith_Leak,001
3,Stabilization_time,0,30,Sec,0,0,PASS,FAIL,100102,307942d0-cc73-4f9e-bb18-6f5e60d9c3c9,FK2323MCAM2AA00A8,2023-06-14 15:06:22,2023-06-14 15:07:49,STQ236YM4103,Monolith_Leak,001
4,Test_time,0,30,Sec,0,0,PASS,FAIL,100102,307942d0-cc73-4f9e-bb18-6f5e60d9c3c9,FK2323MCAM2AA00A8,2023-06-14 15:06:22,2023-06-14 15:07:49,STQ236YM4103,Monolith_Leak,001
5,Pressure_KPa,9.5,11,KPa,-999,87.3,PASS,FAIL,100102,307942d0-cc73-4f9e-bb18-6f5e60d9c3c9,FK2323MCAM2AA00A8,2023-06-14 15:06:22,2023-06-14 15:07:49,STQ236YM4103,Monolith_Leak,001
6,Leak_KPa,-0.2,0.2,KPa,-999,87.3,PASS,FAIL,100102,307942d0-cc73-4f9e-bb18-6f5e60d9c3c9,FK2323MCAM2AA00A8,2023-06-14 15:06:22,2023-06-14 15:07:49,STQ236YM4103,Monolith_Leak,001
